Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,exam_part,holiday,instit_kind,instit_nm,lat,lng,medical_instit_kind,organ_loc,regist_dt,street_nm_addr,sunday_oper_week,tel,update_dt,zip_code
10:00~19:00,10:00~19:00,10:00~17:00,~,10:00~19:00,10:00~19:00,10:00~19:00,성형외과,~,의원,제나성형외과의원,35.1561294,129.0580291,응급의료기관이외,"1,2호선 서면역 7번출구",2018-08-22,"부산광역시 부산진구 서면로 60, 5~7층 (부전동)",,051-805-0101,2020-12-01,47286
09:00~18:00,09:00~18:00,09:00~13:00,~,14:00~18:00,09:00~18:00,09:00~18:00,"가정의학과,결핵과,내과,비뇨의학과,소아청소년과,신경과,이비인후과,정신건강의학과,피부과",~,의원,봄내과의원,35.15003813,129.0027358,응급의료기관이외,2호선 주례역 5번출구/버스정류장: 럭키아파트,2018-08-22,"부산광역시 사상구 가야대로 276, M-square 메디컬센터 4층 (주례동)",,051-715-5210,2021-02-01,47012
09:00~19:00,09:00~19:00,09:00~13:00,~,09:00~19:00,09:00~19:00,09:00~19:00,,~,약국,정다운약국,35.32095633,129.1897065,응급의료기관이외,,2018-08-16,"부산광역시 기장군 정관읍 정관로 702, 1층 (정관읍)",,051-728-7715,2021-01-12,46021
09:00~19:00,09:00~20:00,09:00~14:00,~,09:00~19:00,09:00~19:00,09:00~20:00,"사상체질과,침구과,한방내과,한방부인과,한방소아과,한방신경정신과,한방안이비인후피부과,한방재활의학과",09:00~14:00,한의원,홍제한의원,35.20905597,129.0055706,응급의료기관이외,"2,3호선 덕천역 2번출구",2018-08-13,"부산광역시 북구 백양대로 1196, 2층 (구포동)",,051-337-8400,2019-09-19,46576
09:30~19:00,09:30~19:00,09:30~14:00,~,09:30~19:00,09:30~19:00,09:30~19:00,"침구과,한방내과,한방부인과,한방소아과,한방신경정신과,한방안이비인후피부과,한방재활의학과",~,한의원,용한의원,35.20724026,129.082239,응급의료기관이외,버스정류장: 명륜교차로,2018-08-13,"부산광역시 동래구 충렬대로237번길 143, 3층 (명륜동)",,051-791-0020,2018-09-03,47808
09:00~19:00,09:00~19:00,09:00~13:30,~,09:00~19:00,09:00~19:00,09:00~19:00,,~,약국,The편한약국,35.21465213,129.103898,응급의료기관이외,버스정류장: 세웅병원,2018-08-13,부산광역시 금정구 서동로 160 (서동),,051-529-5879,2020-01-13,46327
09:30~19:00,09:30~19:00,09:30~14:00,~,09:30~19:00,09:30~19:00,09:30~19:00,"구강내과,구강병리과,구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,만덕치과의원,35.20925228,129.0378075,응급의료기관이외,버스정류장: 만덕2동 주민센터,2018-08-13,"부산광역시 북구 덕천로 310, 4층 (만덕동)",,051-343-2873,2021-01-26,46613
09:00~18:30,09:00~18:30,09:00~13:30,~,09:00~18:30,09:00~18:30,09:00~18:30,"내과,소아청소년과,이비인후과",~,의원,허종현내과의원,35.17023546,129.0498362,응급의료기관이외,버스정류장: LG사이언스몰,2018-08-13,"부산광역시 부산진구 새싹로 157-2, 2층 (연지동)",,051-805-2222,2021-02-04,47109
09:10~19:00,09:10~19:00,09:10~15:00,~,~,09:10~19:00,09:10~19:00,"내과,신경과,정신건강의학과,정형외과,피부과",09:10~19:00,의원,신 경성 정신건강의학과의원,35.15733346,129.1127149,응급의료기관이외,2호선 광안역 2번출구,2018-08-13,"부산광역시 수영구 수영로 577, 3층 (광안동)",,051-636-5560,2021-02-03,48255
09:00~19:00,09:00~19:00,09:00~14:00,~,09:00~19:00,09:00~19:00,09:00~19:00,,~,약국,샛별약국,35.18498686,129.1254989,응급의료기관이외,버스정류장: 재송농협,2018-08-02,"부산광역시 해운대구 재반로63번길 32, 1층 (재송동, 창광빌라)",,051-781-5693,2021-02-09,48056
09:00~18:30,09:00~18:30,09:00~14:00,~,09:00~18:30,09:00~18:30,09:00~18:30,,~,약국,선약국,35.16347645,129.051747,응급의료기관이외,버스정류장: 이마트트레이더스 후문,2018-08-02,부산광역시 부산진구 시민공원로19번길 7 (부암동),,051-817-2811,2021-02-08,47192
09:30~18:30,09:30~18:30,09:30~15:30,~,09:30~20:30,09:30~20:30,09:30~18:30,"구강내과,구강병리과,구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,이티치과의원,35.16347645,129.051747,응급의료기관이외,버스정류장: 부산진구청,2018-08-01,"부산광역시 부산진구 시민공원로19번길 7, 6~7층 (부암동)",,051-715-2804,2020-12-04,47192
09:00~18:00,09:00~18:00,09:00~14:00,~,09:00~18:00,09:00~18:00,09:00~18:00,"사상체질과,침구과,한방내과,한방부인과,한방소아과,한방신경정신과,한방안이비인후피부과,한방재활의학과",~,한의원,동래사암한의원,35.20373261,129.067169,응급의료기관이외,"3, 4호선 미남역 4번출구",2018-07-27,"부산광역시 동래구 아시아드대로 224, 2층 (온천동, 온천동 대한메디컬)",,051-711-8577,2020-02-17,47837
09:30~18:30,09:30~18:30,09:30~13:30,~,09:30~18:30,09:30~18:30,09:30~18:30,"구강내과,구강병리과,구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,사직에이스치과의원,35.19777444,129.0651254,응급의료기관이외,3호선 사직역 1번 출구,2018-07-27,"부산광역시 동래구 아시아드대로 149-1, 4층 (사직동)",,051-791-2280,2021-01-12,47867
10:00~18:30,10:00~18:30,10:00~15:00,~,10:00~18:30,10:00~18:30,10:00~18:30,구강내과,~,치과의원,더바른구강내과치과의원,35.20265903,129.0824856,응급의료기관이외,수안역 1번출구,2018-07-27,"부산광역시 동래구 충렬대로 207, 2층 (명륜동)",,051-555-0215,2020-11-23,47738
11:00~20:00,11:00~20:00,10:00~17:00,~,14:00~20:00,11:00~20:00,11:00~20:00,"성형외과,피부과",~,의원,타임트리의원,35.15494354,129.0575747,응급의료기관이외,,2018-07-27,"부산광역시 부산진구 서면로 47, 인창빌딩 13층 (부전동)",,051-715-8022,2021-02-04,47287
10:00~19:00,10:00~19:00,10:00~14:00,~,10:00~19:00,10:00~19:00,10:00~19:00,,~,약국,사계절한약국,35.19270244,129.0648065,응급의료기관이외,버스정류장: 창신초등학교,2018-07-18,부산광역시 연제구 종합운동장로 24 (거제동),,051-949-7018,2021-02-08,47501
08:30~20:00,08:30~20:00,08:30~15:00,~,08:30~18:30,08:30~18:30,08:30~20:00,"사상체질과,침구과,한방내과,한방부인과,한방소아과,한방신경정신과,한방안이비인후피부과,한방재활의학과",08:30~15:00,한의원,해인한의원,35.2276601,129.0918699,응급의료기관이외,버스정류장: 금정세무소,2018-07-13,"부산광역시 금정구 부곡로 131, 1,2층 (부곡동)",,051-714-5125,2021-01-06,46272
09:30~19:30,09:30~19:30,09:30~15:00,~,14:00~19:30,09:30~19:30,09:30~19:30,"사상체질과,침구과,한방내과,한방부인과,한방소아과,한방신경정신과,한방안이비인후피부과,한방재활의학과",~,한의원,몸거뜬한의원,35.15664443,129.1469274,응급의료기관이외,2호선 동백역 1번 출구,2018-07-13,"부산광역시 해운대구 마린시티3로 23, 벽산이오렌지프라자 229호~230호 (우동)",,051-731-1276,2020-05-25,48118
09:00~19:00,09:00~19:00,09:00~14:00,~,09:00~19:00,09:00~19:00,09:00~19:00,,~,약국,베스트정약국,35.23491021,129.0085267,응급의료기관이외,버스정류장: 화명역교차로,2018-07-13,"부산광역시 북구 학사로 140, 덕진 상뜨레-뷰 앙코르 (화명동)",,051-363-8270,2021-02-09,46527
09:00~18:30,09:00~18:30,09:00~14:00,~,09:00~18:30,09:00~18:30,09:00~18:30,"사상체질과,침구과,한방내과,한방부인과,한방소아과,한방신경정신과,한방안이비인후피부과,한방재활의학과",~,한의원,강경완한의원,35.17560729,129.0488514,응급의료기관이외,버스정류장: 성곡종합시장,2018-07-10,"부산광역시 부산진구 새싹로 218, 1~2층 (초읍동)",,051-714-7477,2020-07-20,47127
09:00~21:00,09:00~21:00,09:00~18:00,~,09:00~21:00,09:00~21:00,09:00~21:00,,09:00~18:00,약국,수정온누리약국,35.12941804,129.0469743,응급의료기관이외,1호선 부산진역 7번출구,2018-07-10,"부산광역시 동구 고관로 121, 1층 (수정동)",,051-467-8487,2021-01-21,48781
09:00~18:00,09:00~18:00,09:00~13:00,~,09:00~18:00,09:00~18:00,09:00~18:00,"내과,비뇨의학과,영상의학과,외과,피부과",~,병원,시원항병원,35.21233991,129.0041394,응급의료기관이외,"2,3호선 덕천역 7번출구",2018-07-10,"부산광역시 북구 금곡대로 27, 더청명빌딩 5-10층 (덕천동)",,051-331-7275,2020-04-10,46544
09:00~18:00,09:00~18:00,09:00~17:00,~,09:00~18:00,09:00~18:00,09:00~18:00,"사상체질과,침구과,한방내과,한방부인과,한방소아과,한방신경정신과,한방안이비인후피부과,한방재활의학과",~,한의원,용마루한의원,35.11265075,128.9266066,응급의료기관이외,,2018-07-04,"부산광역시 강서구 낙동남로 1042, c1층, D동 (명지동)",,051-624-7575,2020-11-09,46725
09:00~19:00,09:00~19:00,09:00~14:00,~,09:00~19:00,09:00~19:00,09:00~19:00,,~,약국,청명약국,35.21233991,129.0041394,응급의료기관이외,3호선 덕천역 7번출구,2018-07-04,"부산광역시 북구 금곡대로 27, 더청명빌딩 1층 (덕천동)",,051-343-6604,2021-02-09,46544
09:30~18:30,09:30~18:30,09:30~14:00,~,09:30~21:00,09:30~18:30,09:30~18:30,"구강내과,구강병리과,구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,소중한이치과의원,35.19687948,129.1036133,응급의료기관이외,버스정류장: 안락동한전,2018-07-04,"부산광역시 동래구 충렬대로 413, 3층 (안락동)",,051-531-7528,2021-01-04,47796
10:00~17:00,~,10:00~13:00,~,~,~,10:00~17:00,"구강내과,구강병리과,구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,(사)부산시치과의사회나눔봉사단치과의원,35.12423016,129.0454486,응급의료기관이외,,2018-07-04,"부산광역시 동구 중앙대로308번길 3-8, 부산시치과의사회관 3층 (초량동)",,051-469-5704,2019-12-31,48729
09:00~19:00,09:00~19:00,09:00~14:00,~,09:00~19:00,09:00~19:00,09:00~19:00,"내과,성형외과,소아청소년과,이비인후과,피부과",~,의원,하우스이비인후과의원,35.21248477,129.0783767,응급의료기관이외,1호선 명륜역 5번출구,2018-07-04,"부산광역시 동래구 동래로 25, 6층 (온천동)",,051-711-7511,2021-02-02,47715
09:00~18:30,09:00~18:30,09:00~14:00,~,09:00~18:30,09:00~18:30,09:00~18:30,내과,~,의원,늘푸른내과의원,35.07882433,128.9777277,응급의료기관이외,1호선 장림역 2번출구,2018-07-04,"부산광역시 사하구 다대로 263, 6층 601호 (장림동)",,051-715-7790,2021-02-02,49509
09:00~18:30,09:00~18:30,09:00~14:00,~,09:00~18:30,09:00~18:30,09:00~18:30,산부인과,~,의원,장미영산부인과의원,35.24490626,129.2161935,응급의료기관이외,,2018-06-26,"부산광역시 기장군 기장읍 읍내로 108-1, 파크빌딩 3층 (기장읍)",,051-724-8686,2021-01-12,46066
09:00~21:00,09:00~21:00,09:00~17:00,09:30~17:00,09:00~21:00,09:00~21:00,09:00~21:00,소아청소년과,09:30~17:00,병원,사하아동병원,35.07882433,128.9777277,응급의료기관이외,1호선 장림역 2번출구 버스정류장 : 영남중학교,2018-06-26,부산광역시 사하구 다대로 263 (장림동),1 2 3 4 5,051-791-0911,2021-02-02,49509
10:00~20:00,10:00~20:00,10:00~15:00,~,14:30~19:00,10:00~19:00,10:00~20:00,"사상체질과,침구과,한방내과,한방부인과,한방소아과,한방신경정신과,한방안이비인후피부과,한방재활의학과",~,한의원,소나무비움한의원,35.15791003,129.0564387,응급의료기관이외,"1,2호선 서면역 9번 출구",2018-06-22,"부산광역시 부산진구 가야대로 775-1, 4층 (부전동)",,051-892-5104,2021-01-22,47257
09:00~21:00,09:00~21:00,09:00~17:00,09:30~17:00,09:00~21:00,09:00~21:00,09:00~21:00,,09:30~17:00,약국,바른약국,35.07882433,128.9777277,응급의료기관이외,,2018-06-22,"부산광역시 사하구 다대로 263, 109호 (장림동)",1 2 3 4 5,051-264-2356,2021-02-09,49509
10:00~21:00,10:00~21:00,10:00~13:00,~,~,10:00~21:00,10:00~21:00,"구강악안면방사선과,구강안면외과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,이든연합치과의원,35.18754233,129.1074286,응급의료기관이외,동해선 부산원동역 1번출구 / 버스정류장: 태광아파트,2018-06-22,"부산광역시 연제구 과정로 180, 4층 (연산동)",,051-758-2875,2021-02-02,47569
10:00~21:00,10:00~21:00,10:00~14:00,~,10:00~19:00,10:00~19:00,10:00~19:00,"가정의학과,내과,산부인과,성형외과,소아청소년과,이비인후과,정형외과,피부과",~,의원,이노의원,35.16296148,129.1584536,응급의료기관이외,2호선 해운대역 7번출구,2018-06-22,"부산광역시 해운대구 해운대로 620, 해운대 라뮤에뜨 305호~309호 (우동)",,051-968-2828,2021-02-03,48094
09:30~20:00,09:30~20:00,09:30~14:00,~,09:30~18:00,09:30~18:00,09:30~20:00,"사상체질과,침구과,한방내과,한방부인과,한방소아과,한방신경정신과,한방안이비인후피부과,한방재활의학과",~,한의원,초연한의원,35.17729014,129.0543513,응급의료기관이외,3호선 사직역 3번출구,2018-06-21,"부산광역시 부산진구 성지로 74, 1층 (초읍동)",,051-505-5060,2020-02-04,47116
10:00~20:00,10:00~20:00,10:00~14:30,10:00~14:30,10:00~19:00,10:00~19:00,10:00~19:00,"사상체질과,침구과,한방내과,한방부인과,한방소아과,한방신경정신과,한방안이비인후피부과,한방재활의학과",10:00~14:30,한의원,명지본한의원,35.09518815,128.9198062,응급의료기관이외,버스정류장: 신명초등학교,2018-06-21,"부산광역시 강서구 명지국제5로 14, 2,3층 (명지동)",1 2 3 4 5,051-961-8275,2021-01-11,46726
09:30~19:00,09:30~19:00,09:30~14:00,~,09:30~19:00,09:30~20:00,14:00~20:00,"사상체질과,침구과,한방내과,한방부인과,한방소아과,한방신경정신과,한방안이비인후피부과,한방재활의학과",~,한의원,고구려한의원,35.13856568,129.1009811,응급의료기관이외,2호선 경성대부경대역 2번 출구,2018-06-21,"부산광역시 남구 수영로325번길 11, 4층 (대연동, 마로니에타운)",,051-627-2727,2020-12-21,48434
08:40~19:00,08:40~19:00,09:00~13:00,~,08:40~19:00,08:40~19:00,08:40~19:00,,~,약국,신혜약국,35.13219363,129.1127234,응급의료기관이외,힐탑탑플레이스 A동 304호,2018-06-21,"부산광역시 남구 분포로 115, 힐탑탑플레이스 A동 304호 (용호동)",,051-628-0304,2021-01-15,48515
09:00~18:30,09:00~18:30,~,~,09:00~18:30,09:00~18:30,09:00~18:30,,~,약국,동아정문약국,35.12037563,129.0164692,응급의료기관이외,,2018-06-21,"부산광역시 서구 대신공원로 27, 1층 (서대신동3가)",,051-914-5793,2021-01-05,49202
09:30~18:30,09:30~18:30,09:30~13:30,~,09:30~18:30,09:30~18:30,09:30~20:00,"구강내과,구강병리과,구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,굿치과의원,35.16505171,129.0394842,응급의료기관이외,버스정류장: 당감초등학교,2018-06-21,"부산광역시 부산진구 당감로 38, 1층 (당감동)",,051-898-2080,2021-01-15,47181
09:00~18:00,09:00~18:00,09:00~13:00,~,09:00~18:00,09:00~18:00,09:00~18:00,"가정의학과,내과,소아청소년과,외과,이비인후과,진단검사의학과",~,의원,함내과의원,35.18498686,129.1254989,응급의료기관이외,버스정류장: 재송1동 주민센터,2018-06-21,"부산광역시 해운대구 재반로63번길 32, 1층일부,2~3층 (재송동, 창광빌라)",,051-783-8288,2020-12-02,48056
09:00~19:00,09:00~19:00,09:00~13:00,~,09:00~19:00,09:00~19:00,09:00~19:00,안과,09:00~13:00,의원,금정성모안과의원,35.24686617,129.0901278,응급의료기관이외,1호선 구서역 1번출구,2018-06-21,"부산광역시 금정구 구서로 10, 501호 (구서동)",,051-711-7977,2021-01-12,46243
08:30~17:00,08:30~17:00,09:00~12:00,~,08:30~17:00,08:30~17:00,08:30~17:00,"가정의학과,내과,마취통증의학과,외과,침구과,피부과,한방내과",~,병원,엘앤더슨병원,35.12135584,129.0167447,응급의료기관이외,버스정류장: 동아대학교 구덕캠퍼스,2018-06-21,부산광역시 서구 대신공원로 39 (서대신동3가),,051-291-0707,2020-12-10,49202
09:00~19:00,09:00~19:00,09:00~14:00,~,09:00~19:00,09:00~19:00,09:00~19:00,,~,약국,개금금성당약국,35.15112591,129.0235358,응급의료기관이외,개금역 1번출구,2018-06-15,"부산광역시 부산진구 냉정로 217, 1층 (개금동)",,051-893-0222,2021-02-08,47328
09:30~18:30,09:30~18:30,09:30~13:00,~,09:30~20:00,09:30~18:30,09:30~18:30,"구강내과,구강병리과,구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,플러스치과의원,35.09612667,129.0240973,응급의료기관이외,1호선 자갈치역 2번출구,2018-06-15,"부산광역시 서구 구덕로 109, 7층 (충무동1가)",,051-257-2804,2021-01-29,49253
09:30~19:00,09:30~19:00,09:30~14:00,~,09:30~19:00,09:30~19:00,14:00~21:00,"구강내과,구강병리과,구강악안면방사선과,구강안면외과,소아치과,예방치과,치과교정과,치과보존과,치과보철과,치주과",~,치과의원,뷰티플란트치과의원,35.13501341,129.0850996,응급의료기관이외,,2018-06-15,"부산광역시 남구 수영로 169, 5층 501호 (대연동)",,051-715-2879,2021-01-14,48453
